timestamp,packet_size,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,rx_bytes_ave,tx_bytes_ave,request_type,id,label
12:51.6,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82.34782609,294.9875776,tcp,52.7.247.124192.168.31.185809560835,normal
12:51.6,54,128,6,0,192.168.31.185,162.247.243.29,56810,443,16,0,0,0,0,494.3888889,293.5,tcp,162.247.243.29192.168.31.18544356810,normal
12:51.6,60,59,6,60184,162.247.243.29,192.168.31.185,443,61123,16,0,0,0,0,292.0674847,471.5263158,tcp,192.168.31.185162.247.243.2961123443,normal
12:51.7,60,241,6,18043,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,290.652439,81.41666667,tcp,192.168.31.18552.7.247.124608358095,normal
12:51.7,434,59,6,59803,162.247.243.29,192.168.31.185,443,61123,24,0,0,0,0,291.5212121,469.65,tcp,192.168.31.185162.247.243.2961123443,normal
12:51.8,54,128,6,0,192.168.31.185,162.247.243.29,61123,443,16,0,0,0,0,449.8571429,290.0903614,tcp,162.247.243.29192.168.31.18544361123,normal
12:52.0,55,128,6,0,192.168.31.185,162.247.243.29,61109,443,16,0,0,0,0,431.9090909,288.6826347,tcp,162.247.243.29192.168.31.18544361109,normal
12:52.1,66,59,6,280,162.247.243.29,192.168.31.185,443,61109,16,0,0,0,0,287.3571429,416,tcp,192.168.31.185162.247.243.2961109443,normal
12:52.7,102,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82.24,286.260355,tcp,52.7.247.124192.168.31.185809560835,normal
12:52.8,60,241,6,18042,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,284.9294118,81.38461538,tcp,192.168.31.18552.7.247.124608358095,normal
12:54.3,55,128,6,0,192.168.31.185,20.199.120.182,56576,443,16,0,0,0,0,55,280.8381503,tcp,20.199.120.182192.168.31.18544356576,normal
12:54.4,66,112,6,4152,20.199.120.182,192.168.31.185,443,56576,16,0,0,0,0,279.6034483,60.5,tcp,192.168.31.18520.199.120.18256576443,normal
12:54.8,55,128,6,0,192.168.31.185,108.177.122.94,61138,443,16,0,0,0,0,55,277,tcp,108.177.122.94192.168.31.18544361138,normal
12:55.0,66,59,6,52944,108.177.122.94,192.168.31.185,443,61138,16,0,0,0,0,275.8079096,60.5,tcp,192.168.31.185108.177.122.9461138443,normal
12:55.1,55,128,6,0,192.168.31.185,31.13.72.6,59508,443,16,0,0,0,0,55,274.5674157,tcp,31.13.72.6192.168.31.18544359508,normal
12:55.2,66,56,6,2059,31.13.72.6,192.168.31.185,443,59508,16,0,0,0,0,273.4022346,60.5,tcp,192.168.31.18531.13.72.659508443,normal
12:58.0,124,128,6,0,192.168.31.185,31.13.72.52,56875,443,24,0,0,0,0,97.6,272.5722222,tcp,31.13.72.52192.168.31.18544356875,normal
12:58.1,60,56,6,55205,31.13.72.52,192.168.31.185,443,56875,16,0,0,0,0,271.3977901,91.33333333,tcp,192.168.31.18531.13.72.5256875443,normal
12:58.2,126,56,6,55132,31.13.72.52,192.168.31.185,443,56875,24,0,0,0,0,270.5989011,96.28571429,tcp,192.168.31.18531.13.72.5256875443,normal
12:58.2,54,128,6,0,192.168.31.185,31.13.72.52,56875,443,16,0,0,0,0,91,269.4153005,tcp,31.13.72.52192.168.31.18544356875,normal
12:59.5,55,128,6,0,192.168.31.185,140.82.114.25,60859,443,16,0,0,0,0,55,268.25,tcp,140.82.114.25192.168.31.18544360859,normal
12:59.7,66,49,6,42468,140.82.114.25,192.168.31.185,443,60859,16,0,0,0,0,267.1567568,60.5,tcp,192.168.31.185140.82.114.2560859443,normal
13:00.1,123,128,6,0,192.168.31.185,31.13.72.54,59505,443,24,0,0,0,0,97,266.3817204,tcp,31.13.72.54192.168.31.18544359505,normal
13:00.1,60,56,6,17376,31.13.72.54,192.168.31.185,443,59505,16,0,0,0,0,265.2780749,90.83333333,tcp,192.168.31.18531.13.72.5459505443,normal
13:00.2,125,56,6,17304,31.13.72.54,192.168.31.185,443,59505,24,0,0,0,0,264.5319149,95.71428571,tcp,192.168.31.18531.13.72.5459505443,normal
13:00.3,54,128,6,0,192.168.31.185,31.13.72.54,59505,443,16,0,0,0,0,90.5,263.4179894,tcp,31.13.72.54192.168.31.18544359505,normal
13:00.5,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82.18518519,262.5736842,tcp,52.7.247.124192.168.31.185809560835,normal
13:00.7,60,241,6,18041,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,261.513089,81.39285714,tcp,192.168.31.18552.7.247.124608358095,normal
13:01.4,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82.13793103,260.6875,tcp,52.7.247.124192.168.31.185809560835,normal
13:01.5,836,128,6,0,192.168.31.185,162.247.243.29,56810,443,24,0,0,0,0,433.5,263.6683938,tcp,162.247.243.29192.168.31.18544356810,normal
13:01.5,60,241,6,18040,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,262.6185567,81.4,tcp,192.168.31.18552.7.247.124608358095,normal
13:01.6,60,59,6,59084,162.247.243.29,192.168.31.185,443,56810,16,0,0,0,0,261.5794872,418.56,tcp,192.168.31.185162.247.243.2956810443,normal
13:01.6,514,59,6,58623,162.247.243.29,192.168.31.185,443,56810,24,0,0,0,0,262.8673469,422.2307692,tcp,192.168.31.185162.247.243.2956810443,normal
13:01.6,1197,128,6,0,192.168.31.185,162.247.243.29,61123,443,24,0,0,0,0,450.9259259,267.6091371,tcp,162.247.243.29192.168.31.18544361123,normal
13:01.6,54,128,6,0,192.168.31.185,162.247.243.29,56810,443,16,0,0,0,0,436.75,266.530303,tcp,162.247.243.29192.168.31.18544356810,normal
13:01.6,60,59,6,60182,162.247.243.29,192.168.31.185,443,61123,16,0,0,0,0,265.4924623,423.7586207,tcp,192.168.31.185162.247.243.2961123443,normal
13:01.7,434,59,6,59801,162.247.243.29,192.168.31.185,443,61123,24,0,0,0,0,266.335,424.1,tcp,192.168.31.185162.247.243.2961123443,normal
13:01.8,54,128,6,0,192.168.31.185,162.247.243.29,61123,443,16,0,0,0,0,412.1612903,265.278607,tcp,162.247.243.29192.168.31.18544361123,normal
13:03.0,86,128,6,0,192.168.31.185,31.13.72.8,61119,443,24,0,0,0,0,64.14285714,264.3910891,tcp,31.13.72.8192.168.31.18544361119,normal
13:03.0,86,128,6,0,192.168.31.185,31.13.72.8,61118,443,24,0,0,0,0,66.875,263.5123153,tcp,31.13.72.8192.168.31.18544361118,normal
13:03.0,86,128,6,0,192.168.31.185,31.13.72.8,61117,443,24,0,0,0,0,69,262.6421569,tcp,31.13.72.8192.168.31.18544361117,normal
13:03.0,2796,128,6,0,192.168.31.185,31.13.72.6,59508,443,24,0,0,0,0,972.3333333,275,tcp,31.13.72.6192.168.31.18544359508,normal
13:03.0,83,128,6,0,192.168.31.185,31.13.72.6,59508,443,24,0,0,0,0,750,274.0679612,tcp,31.13.72.6192.168.31.18544359508,normal
13:03.1,60,56,6,2409,31.13.72.8,192.168.31.185,443,61119,16,0,0,0,0,273.0338164,68.1,tcp,192.168.31.18531.13.72.861119443,normal
13:03.1,60,56,6,22032,31.13.72.8,192.168.31.185,443,61118,16,0,0,0,0,272.0096154,67.36363636,tcp,192.168.31.18531.13.72.861118443,normal
13:03.1,60,56,6,7882,31.13.72.8,192.168.31.185,443,61117,16,0,0,0,0,270.9952153,66.75,tcp,192.168.31.18531.13.72.861117443,normal
13:03.1,60,56,6,2070,31.13.72.6,192.168.31.185,443,59508,16,0,0,0,0,269.9904762,612,tcp,192.168.31.18531.13.72.659508443,normal
13:03.1,60,56,6,2069,31.13.72.6,192.168.31.185,443,59508,16,0,0,0,0,268.9952607,520,tcp,192.168.31.18531.13.72.659508443,normal
13:03.1,60,56,6,2068,31.13.72.6,192.168.31.185,443,59508,16,0,0,0,0,268.009434,454.2857143,tcp,192.168.31.18531.13.72.659508443,normal
13:03.1,82,56,6,2380,31.13.72.8,192.168.31.185,443,61119,24,0,0,0,0,267.1361502,67.92307692,tcp,192.168.31.18531.13.72.861119443,normal
13:03.1,82,56,6,22003,31.13.72.8,192.168.31.185,443,61118,24,0,0,0,0,266.271028,68.92857143,tcp,192.168.31.18531.13.72.861118443,normal
13:03.1,82,56,6,7853,31.13.72.8,192.168.31.185,443,61117,24,0,0,0,0,265.4139535,69.8,tcp,192.168.31.18531.13.72.861117443,normal
13:03.2,86,56,6,2035,31.13.72.6,192.168.31.185,443,59508,24,0,0,0,0,264.5833333,408.25,tcp,192.168.31.18531.13.72.659508443,normal
13:03.2,79,56,6,2041,31.13.72.6,192.168.31.185,443,59508,24,0,0,0,0,263.7281106,371.6666667,tcp,192.168.31.18531.13.72.659508443,normal
13:03.2,54,128,6,0,192.168.31.185,31.13.72.6,59508,443,16,0,0,0,0,339.9,262.766055,tcp,31.13.72.6192.168.31.18544359508,normal
13:03.2,98,56,6,2021,31.13.72.6,192.168.31.185,443,59508,24,0,0,0,0,262.0136986,317.9090909,tcp,192.168.31.18531.13.72.659508443,normal
13:03.2,54,128,6,0,192.168.31.185,31.13.72.8,61118,443,16,0,0,0,0,68.8125,261.0681818,tcp,31.13.72.8192.168.31.18544361118,normal
13:03.2,54,128,6,0,192.168.31.185,31.13.72.8,61117,443,16,0,0,0,0,67.94117647,260.1312217,tcp,31.13.72.8192.168.31.18544361117,normal
13:03.2,54,128,6,0,192.168.31.185,31.13.72.8,61119,443,16,0,0,0,0,67.16666667,259.2027027,tcp,31.13.72.8192.168.31.18544361119,normal
13:03.2,54,128,6,0,192.168.31.185,31.13.72.6,59508,443,16,0,0,0,0,295.9166667,258.2825112,tcp,31.13.72.6192.168.31.18544359508,normal
13:03.2,90,128,6,0,192.168.31.185,31.13.72.6,59508,443,24,0,0,0,0,280.0769231,257.53125,tcp,31.13.72.6192.168.31.18544359508,normal
13:03.3,60,56,6,2064,31.13.72.6,192.168.31.185,443,59508,16,0,0,0,0,256.6533333,264.3571429,tcp,192.168.31.18531.13.72.659508443,normal
13:03.8,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82.09677419,255.9734513,tcp,52.7.247.124192.168.31.185809560835,normal
13:03.9,60,241,6,18039,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,255.1101322,81.40625,tcp,192.168.31.18552.7.247.124608358095,normal
13:04.4,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82.06060606,252.6304348,tcp,52.7.247.124192.168.31.185809560835,normal
13:04.5,60,241,6,18038,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,251.7965368,81.41176471,tcp,192.168.31.18552.7.247.124608358095,normal
13:06.6,102,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,82,250.2703863,tcp,52.7.247.124192.168.31.185809560835,normal
13:06.7,60,241,6,18037,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,249.457265,81.38888889,tcp,192.168.31.18552.7.247.124608358095,normal
13:07.1,92,128,6,0,192.168.31.185,54.208.62.70,60846,9000,24,0,0,0,0,78,248.787234,tcp,54.208.62.70192.168.31.185900060846,normal
13:07.2,60,241,6,18850,54.208.62.70,192.168.31.185,9000,60846,16,0,0,0,0,247.9872881,75,tcp,192.168.31.18554.208.62.70608469000,normal
13:07.6,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,81.97297297,247.3755274,tcp,52.7.247.124192.168.31.185809560835,normal
13:07.8,60,241,6,18036,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,246.5882353,81.39473684,tcp,192.168.31.18552.7.247.124608358095,normal
13:11.0,123,128,6,0,192.168.31.185,108.177.122.94,61138,443,24,0,0,0,0,81.33333333,246.0711297,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.1,93,128,6,0,192.168.31.185,108.177.122.94,61138,443,24,0,0,0,0,84.25,245.4333333,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.2,723,128,6,0,192.168.31.185,108.177.122.94,61138,443,24,0,0,0,0,212,247.4149378,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.2,55,128,6,0,192.168.31.185,8.8.4.4,61081,443,16,0,0,0,0,133.375,246.6198347,tcp,8.8.4.4192.168.31.18544361081,normal
13:11.2,66,123,6,24061,8.8.4.4,192.168.31.185,443,61081,16,0,0,0,0,245.8765432,130.68,tcp,192.168.31.1858.8.4.461081443,normal
13:11.2,60,59,6,52955,108.177.122.94,192.168.31.185,443,61138,16,0,0,0,0,245.1147541,186.6666667,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.2,60,59,6,52954,108.177.122.94,192.168.31.185,443,61138,16,0,0,0,0,244.3591837,168.5714286,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.2,60,59,6,52953,108.177.122.94,192.168.31.185,443,61138,16,0,0,0,0,243.6097561,155,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.2,93,59,6,52913,108.177.122.94,192.168.31.185,443,61138,24,0,0,0,0,243,148.1111111,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.4,143,59,6,52862,108.177.122.94,192.168.31.185,443,61138,24,0,0,0,0,242.5967742,147.6,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.4,85,59,6,52919,108.177.122.94,192.168.31.185,443,61138,24,0,0,0,0,241.9638554,141.9090909,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.4,54,128,6,0,192.168.31.185,108.177.122.94,61138,443,16,0,0,0,0,134.5833333,241.212,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.4,93,59,6,52910,108.177.122.94,192.168.31.185,443,61138,24,0,0,0,0,240.6215139,131.3846154,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.4,54,128,6,0,192.168.31.185,108.177.122.94,61138,443,16,0,0,0,0,125.8571429,239.8809524,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.4,93,128,6,0,192.168.31.185,108.177.122.94,61138,443,24,0,0,0,0,123.6666667,239.3003953,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.4,89,128,6,0,192.168.31.185,108.177.122.94,61138,443,24,0,0,0,0,121.5,238.7086614,tcp,108.177.122.94192.168.31.18544361138,normal
13:11.4,60,59,6,52948,108.177.122.94,192.168.31.185,443,61138,16,0,0,0,0,238.0078431,117.8823529,tcp,192.168.31.185108.177.122.9461138443,normal
13:11.5,836,128,6,0,192.168.31.185,162.247.243.29,56810,443,24,0,0,0,0,425.40625,240.34375,tcp,162.247.243.29192.168.31.18544356810,normal
13:11.5,55,128,6,0,192.168.31.185,74.125.131.84,61139,443,16,0,0,0,0,477.4137931,239.6225681,tcp,74.125.131.84192.168.31.18544361139,normal
13:11.6,60,59,6,59082,162.247.243.29,192.168.31.185,443,56810,16,0,0,0,0,238.9263566,414.3333333,tcp,192.168.31.185162.247.243.2956810443,normal
13:11.6,514,59,6,58621,162.247.243.29,192.168.31.185,443,56810,24,0,0,0,0,239.988417,417.2647059,tcp,192.168.31.185162.247.243.2956810443,normal
13:11.6,1197,128,6,0,192.168.31.185,162.247.243.29,61123,443,24,0,0,0,0,439.5428571,243.6692308,tcp,162.247.243.29192.168.31.18544361123,normal
13:11.6,66,122,6,59679,74.125.131.84,192.168.31.185,443,61139,16,0,0,0,0,242.9885057,463.7,tcp,192.168.31.18574.125.131.8461139443,normal
13:11.6,54,128,6,0,192.168.31.185,162.247.243.29,56810,443,16,0,0,0,0,428.8333333,242.2671756,tcp,162.247.243.29192.168.31.18544356810,normal
13:11.6,60,59,6,60180,162.247.243.29,192.168.31.185,443,61123,16,0,0,0,0,241.5741445,418.8648649,tcp,192.168.31.185162.247.243.2961123443,normal
13:11.8,434,59,6,59799,162.247.243.29,192.168.31.185,443,61123,24,0,0,0,0,242.3030303,419.2631579,tcp,192.168.31.185162.247.243.2961123443,normal
13:11.8,54,128,6,0,192.168.31.185,162.247.243.29,61123,443,16,0,0,0,0,409.8974359,241.5924528,tcp,162.247.243.29192.168.31.18544361123,normal
13:12.2,416,2,17,42935,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,441,458.173913,udp,239.255.255.250192.168.31.1190018359,normal
13:12.2,488,2,17,42863,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,442.88,459.4166667,udp,239.255.255.250192.168.31.1190018359,normal
13:12.4,425,2,17,42926,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,442.1923077,458.04,udp,239.255.255.250192.168.31.1190018359,normal
13:12.4,484,2,17,42867,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,443.7407407,459.0384615,udp,239.255.255.250192.168.31.1190018359,normal
13:12.4,425,2,17,42926,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,443.0714286,457.7777778,udp,239.255.255.250192.168.31.1190018359,normal
13:12.4,464,2,17,42887,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,443.7931034,458,udp,239.255.255.250192.168.31.1190018359,normal
13:12.4,425,2,17,42926,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,443.1666667,456.862069,udp,239.255.255.250192.168.31.1190018359,normal
13:12.4,496,2,17,42855,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,444.8709677,458.1666667,udp,239.255.255.250192.168.31.1190018359,normal
13:12.5,478,2,17,42873,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,445.90625,458.8064516,udp,239.255.255.250192.168.31.1190018359,normal
13:12.5,480,2,17,42871,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,446.9393939,459.46875,udp,239.255.255.250192.168.31.1190018359,normal
13:12.5,480,2,17,42871,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,447.9117647,460.0909091,udp,239.255.255.250192.168.31.1190018359,normal
13:12.5,480,2,17,42871,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,448.8285714,460.6764706,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,480,2,17,42871,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,449.6944444,461.2285714,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,478,2,17,42873,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,450.4594595,461.6944444,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,496,2,17,42855,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,451.6578947,462.6216216,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,425,2,17,42926,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,450.974359,461.6315789,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,464,2,17,42887,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,451.3,461.6923077,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,425,2,17,42926,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,450.6585366,460.775,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,484,2,17,42867,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,451.452381,461.3414634,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,425,2,17,42926,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,450.8372093,460.4761905,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,488,2,17,42863,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,451.6818182,461.1162791,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,416,2,17,42935,192.168.31.1,239.255.255.250,18359,1900,0,0,0,0,0,450.8888889,460.0909091,udp,239.255.255.250192.168.31.1190018359,normal
13:14.0,83,128,6,0,192.168.31.185,31.13.72.6,59508,443,24,0,0,0,0,252.2666667,240.9962406,tcp,31.13.72.6192.168.31.18544359508,normal
13:14.1,90,128,6,0,192.168.31.185,34.195.201.185,56686,443,24,0,0,0,0,80,240.4307116,tcp,34.195.201.185192.168.31.18544356686,normal
13:14.1,60,56,6,2063,31.13.72.6,192.168.31.185,443,59508,16,0,0,0,0,239.7574627,240.25,tcp,192.168.31.18531.13.72.659508443,normal
13:14.1,79,56,6,2037,31.13.72.6,192.168.31.185,443,59508,24,0,0,0,0,239.1598513,230.7647059,tcp,192.168.31.18531.13.72.659508443,normal
13:14.2,54,128,6,0,192.168.31.185,31.13.72.6,59508,443,16,0,0,0,0,220.9444444,238.4740741,tcp,31.13.72.6192.168.31.18544359508,normal
13:14.2,60,241,6,29621,34.195.201.185,192.168.31.185,443,56686,16,0,0,0,0,237.8154982,75,tcp,192.168.31.18534.195.201.18556686443,normal
13:14.4,95,49,6,42438,140.82.114.25,192.168.31.185,443,60859,24,0,0,0,0,235.8941606,72,tcp,192.168.31.185140.82.114.2560859443,normal
13:14.4,99,128,6,0,192.168.31.185,140.82.114.25,60859,443,24,0,0,0,0,78.75,235.3963636,tcp,140.82.114.25192.168.31.18544360859,normal
13:14.5,60,49,6,42478,140.82.114.25,192.168.31.185,443,60859,16,0,0,0,0,234.7608696,75,tcp,192.168.31.185140.82.114.2560859443,normal
13:14.5,78,49,6,42453,140.82.114.25,192.168.31.185,443,60859,24,0,0,0,0,234.1949458,75.5,tcp,192.168.31.185140.82.114.2560859443,normal
13:14.5,60,49,6,42476,140.82.114.25,192.168.31.185,443,60859,17,0,0,0,0,233.5683453,73.28571429,tcp,192.168.31.185140.82.114.2560859443,normal
13:14.7,54,128,6,0,192.168.31.185,140.82.114.25,60859,443,16,0,0,0,0,70.875,232.9247312,tcp,140.82.114.25192.168.31.18544360859,normal
13:14.7,54,128,6,0,192.168.31.185,140.82.114.25,60859,443,17,0,0,0,0,69,232.2857143,tcp,140.82.114.25192.168.31.18544360859,normal
13:14.7,244,128,6,0,192.168.31.185,8.8.4.4,61081,443,24,0,0,0,0,135.0384615,232.3274021,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,93,128,6,0,192.168.31.185,8.8.4.4,61081,443,24,0,0,0,0,133.4814815,231.8333333,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,244,128,6,0,192.168.31.185,8.8.4.4,61081,443,24,0,0,0,0,137.4285714,231.8763251,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,60,49,6,27395,140.82.114.25,192.168.31.185,443,60859,16,0,0,0,0,230.6210526,68.1,tcp,192.168.31.185140.82.114.2560859443,normal
13:14.7,60,123,6,24072,8.8.4.4,192.168.31.185,443,61081,16,0,0,0,0,230.0244755,134.7586207,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,60,123,6,24071,8.8.4.4,192.168.31.185,443,61081,16,0,0,0,0,229.4320557,132.2666667,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,60,123,6,24070,8.8.4.4,192.168.31.185,443,61081,16,0,0,0,0,228.84375,129.9354839,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,93,123,6,24030,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,228.3737024,128.78125,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,171,123,6,23951,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,228.1758621,130.0606061,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,54,128,6,0,192.168.31.185,8.8.4.4,61081,443,16,0,0,0,0,127.8235294,227.5773196,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,553,123,6,23568,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,228.6917808,139.9714286,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,85,123,6,24035,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,228.2013652,138.4444444,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,54,128,6,0,192.168.31.185,8.8.4.4,61081,443,16,0,0,0,0,136.1621622,227.6088435,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,93,123,6,24026,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,227.1525424,135.0263158,tcp,192.168.31.1858.8.4.461081443,normal
13:14.7,89,128,6,0,192.168.31.185,8.8.4.4,61081,443,24,0,0,0,0,133.8461538,226.6858108,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,93,128,6,0,192.168.31.185,8.8.4.4,61081,443,24,0,0,0,0,132.825,226.2356902,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.7,146,123,6,23972,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,225.966443,133.1463415,tcp,192.168.31.1858.8.4.461081443,normal
13:14.8,553,123,6,23564,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,227.0602007,143.1428571,tcp,192.168.31.1858.8.4.461081443,normal
13:14.8,54,128,6,0,192.168.31.185,8.8.4.4,61081,443,16,0,0,0,0,141.0697674,226.4833333,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.8,85,123,6,24031,8.8.4.4,192.168.31.185,443,61081,24,0,0,0,0,226.013289,139.7954545,tcp,192.168.31.1858.8.4.461081443,normal
13:14.8,66,128,6,0,192.168.31.185,140.82.114.25,61141,443,2,0,0,0,0,67.90909091,225.4834437,tcp,140.82.114.25192.168.31.18544361141,normal
13:14.8,60,123,6,24061,8.8.4.4,192.168.31.185,443,61081,16,0,0,0,0,224.9372937,138.0222222,tcp,192.168.31.1858.8.4.461081443,normal
13:14.8,54,128,6,0,192.168.31.185,8.8.4.4,61081,443,16,0,0,0,0,136.1956522,224.375,tcp,8.8.4.4192.168.31.18544361081,normal
13:14.9,66,242,6,43510,140.82.114.25,192.168.31.185,443,61141,18,0,0,0,0,223.8557377,67.75,tcp,192.168.31.185140.82.114.2561141443,normal
13:14.9,54,128,6,0,192.168.31.185,140.82.114.25,61141,443,16,0,0,0,0,66.69230769,223.3006536,tcp,140.82.114.25192.168.31.18544361141,normal
